image_id,image_array
ISIC_0028411,"[[[0.80784314 0.65882353 0.63921569]
  [0.80392157 0.6627451  0.63529412]
  [0.80392157 0.67058824 0.65490196]
  ...
  [0.81176471 0.68627451 0.71372549]
  [0.81176471 0.68235294 0.70980392]
  [0.80784314 0.6745098  0.69803922]]

 [[0.80392157 0.65882353 0.63137255]
  [0.8        0.67058824 0.64313725]
  [0.8        0.67843137 0.66666667]
  ...
  [0.80784314 0.68235294 0.70588235]
  [0.81176471 0.68235294 0.70588235]
  [0.80784314 0.68235294 0.70196078]]

 [[0.80392157 0.66666667 0.63529412]
  [0.81176471 0.6745098  0.65882353]
  [0.81176471 0.69019608 0.70196078]
  ...
  [0.81568627 0.67843137 0.69803922]
  [0.80392157 0.6745098  0.70196078]
  [0.80392157 0.67843137 0.70196078]]

 ...

 [[0.81960784 0.68627451 0.71372549]
  [0.81176471 0.67843137 0.70588235]
  [0.79607843 0.64705882 0.68627451]
  ...
  [0.83529412 0.72941176 0.76470588]
  [0.83529412 0.71764706 0.7372549 ]
  [0.82352941 0.70196078 0.69411765]]

 [[0.80392157 0.66666667 0.69019608]
  [0.79215686 0.64705882 0.67058824]
  [0.8        0.64705882 0.67058824]
  ...
  [0.83529412 0.72941176 0.74901961]
  [0.82745098 0.70980392 0.70980392]
  [0.8        0.67843137 0.67058824]]

 [[0.80392157 0.65098039 0.6627451 ]
  [0.78431373 0.65490196 0.65490196]
  [0.8        0.65490196 0.67058824]
  ...
  [0.82745098 0.71372549 0.7254902 ]
  [0.81568627 0.70196078 0.70588235]
  [0.8        0.67843137 0.6745098 ]]]"
ISIC_0032681,"[[[0.59607843 0.45882353 0.5372549 ]
  [0.59607843 0.4627451  0.5372549 ]
  [0.6        0.46666667 0.53333333]
  ...
  [0.60784314 0.52941176 0.58431373]
  [0.6        0.53333333 0.58823529]
  [0.60392157 0.52156863 0.58039216]]

 [[0.6        0.45882353 0.56078431]
  [0.60392157 0.4627451  0.55294118]
  [0.60392157 0.47843137 0.55294118]
  ...
  [0.6        0.54117647 0.59607843]
  [0.60392157 0.52941176 0.58823529]
  [0.61176471 0.5254902  0.58431373]]

 [[0.60392157 0.4627451  0.54901961]
  [0.60392157 0.4745098  0.57254902]
  [0.60392157 0.47843137 0.56078431]
  ...
  [0.60784314 0.53333333 0.59607843]
  [0.60784314 0.52156863 0.59607843]
  [0.60392157 0.52941176 0.6       ]]

 ...

 [[0.59215686 0.35686275 0.49411765]
  [0.59215686 0.36862745 0.50196078]
  [0.57254902 0.4        0.53333333]
  ...
  [0.51372549 0.30980392 0.39607843]
  [0.50980392 0.28235294 0.36470588]
  [0.50980392 0.29019608 0.34509804]]

 [[0.58431373 0.36470588 0.50588235]
  [0.58823529 0.36470588 0.49803922]
  [0.58039216 0.37647059 0.50196078]
  ...
  [0.50980392 0.29803922 0.38039216]
  [0.51372549 0.29411765 0.34901961]
  [0.51764706 0.30196078 0.34901961]]

 [[0.58823529 0.35686275 0.48627451]
  [0.58823529 0.35686275 0.49019608]
  [0.58431373 0.35294118 0.48235294]
  ...
  [0.5254902  0.29803922 0.38431373]
  [0.52156863 0.30980392 0.36862745]
  [0.51372549 0.32156863 0.36862745]]]"
ISIC_0033509,"[[[0.36078431 0.17254902 0.22745098]
  [0.36862745 0.18039216 0.23137255]
  [0.36862745 0.18039216 0.21960784]
  ...
  [0.43921569 0.29803922 0.31372549]
  [0.42352941 0.29803922 0.31764706]
  [0.43921569 0.29803922 0.29411765]]

 [[0.35686275 0.17254902 0.23529412]
  [0.35686275 0.18823529 0.21960784]
  [0.36862745 0.18823529 0.22745098]
  ...
  [0.44705882 0.28235294 0.3254902 ]
  [0.44705882 0.29019608 0.3254902 ]
  [0.43529412 0.30980392 0.3254902 ]]

 [[0.34509804 0.17254902 0.22745098]
  [0.34901961 0.18039216 0.20784314]
  [0.36470588 0.18431373 0.23137255]
  ...
  [0.45490196 0.29411765 0.32156863]
  [0.45882353 0.29803922 0.3254902 ]
  [0.44313725 0.32156863 0.3372549 ]]

 ...

 [[0.50196078 0.3254902  0.42352941]
  [0.50980392 0.32941176 0.42352941]
  [0.51764706 0.34117647 0.43137255]
  ...
  [0.42352941 0.3372549  0.36470588]
  [0.43921569 0.34901961 0.37647059]
  [0.44313725 0.34509804 0.37254902]]

 [[0.50980392 0.33333333 0.43137255]
  [0.51764706 0.34117647 0.42352941]
  [0.51372549 0.35686275 0.43921569]
  ...
  [0.40784314 0.30588235 0.34117647]
  [0.43921569 0.34509804 0.37254902]
  [0.42352941 0.34117647 0.34509804]]

 [[0.50980392 0.34509804 0.42745098]
  [0.52156863 0.35294118 0.45098039]
  [0.51372549 0.34509804 0.4627451 ]
  ...
  [0.39215686 0.30588235 0.31764706]
  [0.41960784 0.34117647 0.35686275]
  [0.44313725 0.3254902  0.36470588]]]"
ISIC_0032694,"[[[0.         0.         0.        ]
  [0.         0.         0.        ]
  [0.         0.         0.        ]
  ...
  [0.04313725 0.02745098 0.03529412]
  [0.03137255 0.02352941 0.02352941]
  [0.03137255 0.02352941 0.03137255]]

 [[0.         0.         0.        ]
  [0.         0.         0.        ]
  [0.         0.         0.        ]
  ...
  [0.04313725 0.03137255 0.03529412]
  [0.03921569 0.03137255 0.02745098]
  [0.03529412 0.02352941 0.01960784]]

 [[0.         0.         0.        ]
  [0.         0.         0.        ]
  [0.         0.         0.        ]
  ...
  [0.05490196 0.03529412 0.03529412]
  [0.03921569 0.03137255 0.03137255]
  [0.03529412 0.02745098 0.03529412]]

 ...

 [[0.00392157 0.00392157 0.        ]
  [0.00392157 0.00392157 0.00392157]
  [0.00784314 0.00392157 0.00392157]
  ...
  [0.30196078 0.21568627 0.26666667]
  [0.29411765 0.23137255 0.28235294]
  [0.27843137 0.22745098 0.29019608]]

 [[0.00392157 0.00392157 0.00392157]
  [0.00392157 0.00392157 0.00392157]
  [0.00392157 0.00392157 0.00784314]
  ...
  [0.30196078 0.20784314 0.26666667]
  [0.27843137 0.21960784 0.2745098 ]
  [0.26666667 0.21960784 0.26666667]]

 [[0.         0.         0.        ]
  [0.         0.         0.        ]
  [0.00392157 0.         0.00392157]
  ...
  [0.30980392 0.22352941 0.28235294]
  [0.27843137 0.21176471 0.27058824]
  [0.26666667 0.21568627 0.25490196]]]"
ISIC_0034197,"[[[0.4745098  0.34901961 0.32941176]
  [0.48235294 0.36078431 0.35294118]
  [0.48235294 0.36470588 0.33333333]
  ...
  [0.45490196 0.29803922 0.27843137]
  [0.44705882 0.29411765 0.25882353]
  [0.42745098 0.28627451 0.2627451 ]]

 [[0.4745098  0.34117647 0.32941176]
  [0.48235294 0.36470588 0.34901961]
  [0.49803922 0.36862745 0.36078431]
  ...
  [0.44705882 0.30980392 0.27058824]
  [0.44313725 0.31372549 0.27843137]
  [0.44313725 0.29803922 0.26666667]]

 [[0.46666667 0.3372549  0.33333333]
  [0.48627451 0.35294118 0.3372549 ]
  [0.50196078 0.36470588 0.35686275]
  ...
  [0.4627451  0.3254902  0.29411765]
  [0.46666667 0.3254902  0.28235294]
  [0.45098039 0.31372549 0.30196078]]

 ...

 [[0.54117647 0.36078431 0.38823529]
  [0.53333333 0.37254902 0.39215686]
  [0.54901961 0.37254902 0.40392157]
  ...
  [0.51372549 0.42352941 0.41568627]
  [0.50196078 0.43529412 0.44705882]
  [0.50588235 0.43921569 0.46666667]]

 [[0.53333333 0.36470588 0.39607843]
  [0.53333333 0.38039216 0.4       ]
  [0.54117647 0.38039216 0.41176471]
  ...
  [0.47843137 0.38823529 0.38823529]
  [0.50196078 0.41960784 0.42745098]
  [0.49803922 0.42745098 0.43921569]]

 [[0.52156863 0.38039216 0.40392157]
  [0.53333333 0.39215686 0.41176471]
  [0.54901961 0.39215686 0.41568627]
  ...
  [0.45882353 0.36862745 0.36470588]
  [0.4627451  0.38431373 0.38823529]
  [0.49019608 0.41568627 0.43137255]]]"
ISIC_0034057,"[[[0.         0.         0.        ]
  [0.         0.         0.        ]
  [0.00392157 0.00392157 0.00392157]
  ...
  [0.10980392 0.07058824 0.06666667]
  [0.09803922 0.06666667 0.06666667]
  [0.08235294 0.06666667 0.05098039]]

 [[0.         0.         0.        ]
  [0.         0.         0.        ]
  [0.00392157 0.00392157 0.00392157]
  ...
  [0.10588235 0.07843137 0.07843137]
  [0.10196078 0.0745098  0.07058824]
  [0.09019608 0.06666667 0.05882353]]

 [[0.         0.         0.        ]
  [0.         0.         0.        ]
  [0.00392157 0.00392157 0.00392157]
  ...
  [0.10980392 0.08235294 0.07843137]
  [0.10980392 0.07058824 0.0745098 ]
  [0.10196078 0.07058824 0.07843137]]

 ...

 [[0.10196078 0.08235294 0.07058824]
  [0.11764706 0.08627451 0.07843137]
  [0.1372549  0.08627451 0.09803922]
  ...
  [0.2627451  0.18039216 0.2       ]
  [0.22745098 0.15686275 0.19215686]
  [0.19215686 0.12941176 0.1372549 ]]

 [[0.10196078 0.0745098  0.0745098 ]
  [0.11372549 0.07843137 0.07843137]
  [0.12941176 0.08235294 0.09019608]
  ...
  [0.23529412 0.17254902 0.18431373]
  [0.21568627 0.14117647 0.16470588]
  [0.18823529 0.12156863 0.13333333]]

 [[0.09803922 0.0745098  0.0745098 ]
  [0.10980392 0.07843137 0.07058824]
  [0.10588235 0.09019608 0.08627451]
  ...
  [0.21568627 0.16078431 0.17254902]
  [0.20392157 0.12941176 0.16078431]
  [0.16470588 0.11764706 0.11372549]]]"
ISIC_0033260,"[[[0.35686275 0.29019608 0.30588235]
  [0.37254902 0.30588235 0.32156863]
  [0.37647059 0.32941176 0.34509804]
  ...
  [0.38431373 0.34117647 0.3372549 ]
  [0.38431373 0.3254902  0.3372549 ]
  [0.38431373 0.30980392 0.31764706]]

 [[0.36470588 0.30196078 0.31764706]
  [0.37647059 0.31372549 0.33333333]
  [0.38823529 0.33333333 0.34901961]
  ...
  [0.40784314 0.34117647 0.34509804]
  [0.38431373 0.3372549  0.32941176]
  [0.37254902 0.32941176 0.32156863]]

 [[0.37254902 0.30588235 0.3372549 ]
  [0.38431373 0.32156863 0.34509804]
  [0.4        0.3372549  0.36470588]
  ...
  [0.41176471 0.35294118 0.35294118]
  [0.39215686 0.34509804 0.3372549 ]
  [0.38039216 0.32941176 0.32941176]]

 ...

 [[0.45882353 0.37254902 0.4       ]
  [0.4627451  0.38039216 0.4       ]
  [0.46666667 0.38823529 0.40784314]
  ...
  [0.44705882 0.39607843 0.38823529]
  [0.44313725 0.39215686 0.39607843]
  [0.43921569 0.38431373 0.38823529]]

 [[0.45098039 0.37254902 0.40392157]
  [0.4627451  0.37647059 0.41960784]
  [0.45490196 0.38823529 0.41568627]
  ...
  [0.45098039 0.4        0.40392157]
  [0.44313725 0.38823529 0.40392157]
  [0.43921569 0.38431373 0.39607843]]

 [[0.43921569 0.38039216 0.39607843]
  [0.45098039 0.38431373 0.41568627]
  [0.45490196 0.38823529 0.41176471]
  ...
  [0.45098039 0.40392157 0.41960784]
  [0.44705882 0.39215686 0.40784314]
  [0.43529412 0.38431373 0.40392157]]]"
ISIC_0032643,"[[[0.02745098 0.02745098 0.02745098]
  [0.03529412 0.03137255 0.01960784]
  [0.03529412 0.03529412 0.03137255]
  ...
  [0.05098039 0.03921569 0.04313725]
  [0.04313725 0.03921569 0.03921569]
  [0.03921569 0.03137255 0.03921569]]

 [[0.03137255 0.02745098 0.03529412]
  [0.03529412 0.03529412 0.01568627]
  [0.03529412 0.03529412 0.02745098]
  ...
  [0.05882353 0.04313725 0.03921569]
  [0.04705882 0.03921569 0.03921569]
  [0.04313725 0.03137255 0.03921569]]

 [[0.03529412 0.03137255 0.03921569]
  [0.03921569 0.03529412 0.03137255]
  [0.04705882 0.03529412 0.03921569]
  ...
  [0.0627451  0.05098039 0.03921569]
  [0.05098039 0.03529412 0.04705882]
  [0.04313725 0.03529412 0.03529412]]

 ...

 [[0.08627451 0.0627451  0.07058824]
  [0.08627451 0.07058824 0.0627451 ]
  [0.10588235 0.07058824 0.0745098 ]
  ...
  [0.00784314 0.00784314 0.        ]
  [0.00392157 0.00392157 0.00392157]
  [0.00392157 0.00392157 0.00392157]]

 [[0.07843137 0.0627451  0.0627451 ]
  [0.09019608 0.06666667 0.06666667]
  [0.09803922 0.07058824 0.07843137]
  ...
  [0.00392157 0.00784314 0.        ]
  [0.00392157 0.00784314 0.00392157]
  [0.00392157 0.00392157 0.00392157]]

 [[0.08235294 0.05490196 0.07058824]
  [0.08627451 0.0627451  0.0627451 ]
  [0.09411765 0.06666667 0.06666667]
  ...
  [0.00784314 0.00784314 0.00392157]
  [0.00392157 0.00784314 0.00784314]
  [0.00392157 0.00392157 0.00392157]]]"
ISIC_0033732,"[[[0.62745098 0.54901961 0.57254902]
  [0.63137255 0.54509804 0.56470588]
  [0.62745098 0.54509804 0.56470588]
  ...
  [0.6        0.51372549 0.5372549 ]
  [0.60392157 0.50980392 0.5372549 ]
  [0.6        0.50196078 0.53333333]]

 [[0.62745098 0.54117647 0.56862745]
  [0.63137255 0.53333333 0.56862745]
  [0.63137255 0.5254902  0.56470588]
  ...
  [0.60392157 0.51764706 0.5372549 ]
  [0.59607843 0.51764706 0.54509804]
  [0.60392157 0.50980392 0.52941176]]

 [[0.62745098 0.5372549  0.57254902]
  [0.63137255 0.5372549  0.57647059]
  [0.63529412 0.5372549  0.58039216]
  ...
  [0.60784314 0.52156863 0.54509804]
  [0.6        0.51764706 0.54509804]
  [0.59607843 0.50980392 0.52941176]]

 ...

 [[0.65490196 0.54117647 0.58431373]
  [0.64705882 0.55686275 0.58039216]
  [0.64705882 0.56078431 0.58823529]
  ...
  [0.61960784 0.52156863 0.51372549]
  [0.61568627 0.51372549 0.50196078]
  [0.61176471 0.50196078 0.49019608]]

 [[0.65882353 0.54117647 0.58823529]
  [0.65098039 0.54117647 0.58823529]
  [0.65490196 0.54901961 0.59215686]
  ...
  [0.61960784 0.51764706 0.51764706]
  [0.61960784 0.51372549 0.50980392]
  [0.60784314 0.50588235 0.49411765]]

 [[0.65490196 0.54901961 0.59607843]
  [0.65490196 0.54509804 0.59215686]
  [0.65490196 0.54901961 0.59607843]
  ...
  [0.63137255 0.52156863 0.52941176]
  [0.60784314 0.5254902  0.51764706]
  [0.60784314 0.51372549 0.49411765]]]"
ISIC_0032827,"[[[0.6        0.40784314 0.48235294]
  [0.61568627 0.4        0.49803922]
  [0.61176471 0.41176471 0.5372549 ]
  ...
  [0.62352941 0.48627451 0.58431373]
  [0.60392157 0.47843137 0.56078431]
  [0.59215686 0.46666667 0.52941176]]

 [[0.60784314 0.40784314 0.51764706]
  [0.61176471 0.41568627 0.52941176]
  [0.61960784 0.41960784 0.55294118]
  ...
  [0.62352941 0.49411765 0.60784314]
  [0.60392157 0.47843137 0.56862745]
  [0.59607843 0.4745098  0.56078431]]

 [[0.61176471 0.41960784 0.50588235]
  [0.60392157 0.41960784 0.5254902 ]
  [0.61960784 0.43529412 0.54901961]
  ...
  [0.61960784 0.49411765 0.61960784]
  [0.61568627 0.48627451 0.57647059]
  [0.61176471 0.48627451 0.58039216]]

 ...

 [[0.7254902  0.56078431 0.68627451]
  [0.71764706 0.57254902 0.69411765]
  [0.72941176 0.56470588 0.70588235]
  ...
  [0.6627451  0.52941176 0.63529412]
  [0.66666667 0.52156863 0.65882353]
  [0.6627451  0.5254902  0.64313725]]

 [[0.73333333 0.56470588 0.69019608]
  [0.7372549  0.56078431 0.69019608]
  [0.7372549  0.55294118 0.69411765]
  ...
  [0.65490196 0.52941176 0.6       ]
  [0.65882353 0.51764706 0.64313725]
  [0.65882353 0.51764706 0.61176471]]

 [[0.71372549 0.57254902 0.67058824]
  [0.72156863 0.56078431 0.68627451]
  [0.73333333 0.54901961 0.65490196]
  ...
  [0.6627451  0.52156863 0.61176471]
  [0.65882353 0.51372549 0.62745098]
  [0.6627451  0.51372549 0.63529412]]]"
ISIC_0033022,"[[[0.01568627 0.01176471 0.01176471]
  [0.02352941 0.01176471 0.01568627]
  [0.03137255 0.01568627 0.02352941]
  ...
  [0.00784314 0.00392157 0.00784314]
  [0.00784314 0.00392157 0.00784314]
  [0.00784314 0.00392157 0.00392157]]

 [[0.02352941 0.01176471 0.01568627]
  [0.02745098 0.01568627 0.01568627]
  [0.03529412 0.01960784 0.02352941]
  ...
  [0.01176471 0.00784314 0.01176471]
  [0.00784314 0.00392157 0.00392157]
  [0.00784314 0.00784314 0.01176471]]

 [[0.03137255 0.01568627 0.01176471]
  [0.03529412 0.01568627 0.01960784]
  [0.03921569 0.01960784 0.03529412]
  ...
  [0.01176471 0.00784314 0.00392157]
  [0.00784314 0.00784314 0.00392157]
  [0.00784314 0.00784314 0.01176471]]

 ...

 [[0.05490196 0.03529412 0.03921569]
  [0.07058824 0.04705882 0.06666667]
  [0.10980392 0.0627451  0.07843137]
  ...
  [0.22352941 0.15686275 0.2       ]
  [0.21176471 0.14117647 0.18039216]
  [0.19607843 0.11372549 0.15294118]]

 [[0.04705882 0.02745098 0.04313725]
  [0.06666667 0.03921569 0.04313725]
  [0.09803922 0.05098039 0.06666667]
  ...
  [0.22352941 0.14509804 0.19607843]
  [0.19607843 0.12941176 0.16862745]
  [0.16862745 0.10196078 0.13333333]]

 [[0.04313725 0.01960784 0.02352941]
  [0.05882353 0.02745098 0.03921569]
  [0.08235294 0.03921569 0.0627451 ]
  ...
  [0.21960784 0.12941176 0.19215686]
  [0.19607843 0.10980392 0.15686275]
  [0.16078431 0.09803922 0.12156863]]]"
ISIC_0032835,"[[[0.         0.         0.        ]
  [0.         0.         0.        ]
  [0.         0.         0.        ]
  ...
  [0.         0.         0.        ]
  [0.         0.         0.        ]
  [0.         0.         0.        ]]

 [[0.         0.         0.        ]
  [0.         0.         0.        ]
  [0.         0.         0.        ]
  ...
  [0.         0.         0.        ]
  [0.         0.         0.        ]
  [0.         0.         0.        ]]

 [[0.         0.         0.        ]
  [0.         0.         0.        ]
  [0.         0.         0.        ]
  ...
  [0.         0.         0.        ]
  [0.         0.         0.        ]
  [0.         0.         0.        ]]

 ...

 [[0.         0.         0.        ]
  [0.         0.         0.        ]
  [0.         0.         0.        ]
  ...
  [0.01176471 0.00392157 0.00784314]
  [0.00392157 0.00392157 0.00392157]
  [0.00392157 0.00392157 0.00392157]]

 [[0.         0.         0.        ]
  [0.         0.         0.        ]
  [0.         0.         0.        ]
  ...
  [0.00784314 0.00784314 0.00784314]
  [0.00392157 0.00784314 0.00392157]
  [0.00392157 0.00392157 0.00392157]]

 [[0.         0.         0.        ]
  [0.         0.         0.        ]
  [0.         0.         0.        ]
  ...
  [0.00392157 0.00392157 0.00784314]
  [0.00392157 0.00392157 0.00784314]
  [0.00392157 0.00392157 0.00392157]]]"
ISIC_0033480,"[[[0.56470588 0.45490196 0.42745098]
  [0.56862745 0.43529412 0.42745098]
  [0.57647059 0.43529412 0.43529412]
  ...
  [0.55686275 0.45882353 0.50196078]
  [0.55686275 0.45882353 0.50588235]
  [0.55686275 0.45098039 0.50196078]]

 [[0.58039216 0.43921569 0.42745098]
  [0.56862745 0.44313725 0.42352941]
  [0.57254902 0.43137255 0.42352941]
  ...
  [0.55686275 0.45882353 0.50980392]
  [0.55294118 0.45882353 0.50980392]
  [0.55294118 0.45882353 0.49803922]]

 [[0.56470588 0.41568627 0.41176471]
  [0.57647059 0.43529412 0.42352941]
  [0.56470588 0.44313725 0.43921569]
  ...
  [0.56078431 0.46666667 0.50980392]
  [0.55294118 0.47058824 0.50980392]
  [0.55294118 0.46666667 0.49411765]]

 ...

 [[0.61176471 0.51764706 0.53333333]
  [0.60784314 0.53333333 0.5372549 ]
  [0.62352941 0.53333333 0.56470588]
  ...
  [0.50196078 0.39215686 0.34901961]
  [0.49019608 0.39215686 0.34901961]
  [0.48627451 0.38823529 0.34901961]]

 [[0.60784314 0.51372549 0.52941176]
  [0.61176471 0.51764706 0.52941176]
  [0.60784314 0.52156863 0.52156863]
  ...
  [0.50196078 0.4        0.34117647]
  [0.49803922 0.39215686 0.36078431]
  [0.49411765 0.39215686 0.37254902]]

 [[0.6        0.51764706 0.52941176]
  [0.60392157 0.50588235 0.51764706]
  [0.61960784 0.51372549 0.5254902 ]
  ...
  [0.49803922 0.4        0.36078431]
  [0.49803922 0.39215686 0.36078431]
  [0.49803922 0.38823529 0.36470588]]]"
ISIC_0034165,"[[[0.00392157 0.00392157 0.00392157]
  [0.00784314 0.00784314 0.00392157]
  [0.01176471 0.00392157 0.00784314]
  ...
  [0.         0.         0.        ]
  [0.         0.         0.        ]
  [0.         0.         0.        ]]

 [[0.00392157 0.00392157 0.00392157]
  [0.00784314 0.00392157 0.00784314]
  [0.01568627 0.01176471 0.00784314]
  ...
  [0.         0.         0.        ]
  [0.         0.         0.        ]
  [0.         0.         0.        ]]

 [[0.00784314 0.00392157 0.00392157]
  [0.01176471 0.00784314 0.00392157]
  [0.01176471 0.00784314 0.01176471]
  ...
  [0.         0.         0.        ]
  [0.         0.         0.        ]
  [0.         0.         0.        ]]

 ...

 [[0.01176471 0.00392157 0.00784314]
  [0.01568627 0.00784314 0.00784314]
  [0.01568627 0.00784314 0.01176471]
  ...
  [0.05882353 0.02745098 0.0627451 ]
  [0.05490196 0.02745098 0.05882353]
  [0.04705882 0.02352941 0.05098039]]

 [[0.00784314 0.00392157 0.00392157]
  [0.01176471 0.00784314 0.        ]
  [0.01960784 0.00784314 0.01176471]
  ...
  [0.05490196 0.02745098 0.05490196]
  [0.04705882 0.02352941 0.05098039]
  [0.03921569 0.01960784 0.04313725]]

 [[0.01176471 0.00784314 0.00784314]
  [0.00784314 0.00784314 0.01568627]
  [0.01176471 0.01176471 0.01960784]
  ...
  [0.05490196 0.02352941 0.05098039]
  [0.04705882 0.02352941 0.04705882]
  [0.04313725 0.01960784 0.03921569]]]"
ISIC_0033185,"[[[0.49019608 0.36470588 0.4627451 ]
  [0.49411765 0.37647059 0.46666667]
  [0.49411765 0.39215686 0.4745098 ]
  ...
  [0.45098039 0.3254902  0.41568627]
  [0.44705882 0.31764706 0.41568627]
  [0.44313725 0.30588235 0.39215686]]

 [[0.49019608 0.36862745 0.45098039]
  [0.48627451 0.38823529 0.4627451 ]
  [0.50196078 0.38431373 0.47843137]
  ...
  [0.44705882 0.31764706 0.41568627]
  [0.44705882 0.30980392 0.40784314]
  [0.44313725 0.31372549 0.40784314]]

 [[0.48627451 0.37647059 0.45098039]
  [0.50196078 0.37647059 0.46666667]
  [0.49803922 0.38431373 0.4627451 ]
  ...
  [0.43137255 0.30196078 0.39607843]
  [0.44313725 0.30196078 0.40784314]
  [0.45098039 0.31372549 0.42352941]]

 ...

 [[0.52941176 0.40784314 0.46666667]
  [0.5372549  0.40392157 0.48627451]
  [0.54509804 0.4        0.48627451]
  ...
  [0.50588235 0.40784314 0.49019608]
  [0.51372549 0.44313725 0.52156863]
  [0.5254902  0.45098039 0.54901961]]

 [[0.53333333 0.4        0.46666667]
  [0.5372549  0.4        0.4745098 ]
  [0.53333333 0.41176471 0.4745098 ]
  ...
  [0.50588235 0.40392157 0.49411765]
  [0.50980392 0.43137255 0.50980392]
  [0.51764706 0.43921569 0.52941176]]

 [[0.53333333 0.39215686 0.46666667]
  [0.5372549  0.40392157 0.47058824]
  [0.52941176 0.39215686 0.48235294]
  ...
  [0.50588235 0.41176471 0.49019608]
  [0.50980392 0.41176471 0.49803922]
  [0.50980392 0.42745098 0.50588235]]]"
ISIC_0033783,"[[[0.70980392 0.60784314 0.57647059]
  [0.71372549 0.63137255 0.59215686]
  [0.72941176 0.63137255 0.60784314]
  ...
  [0.6627451  0.45490196 0.52941176]
  [0.67058824 0.45490196 0.52156863]
  [0.6745098  0.49803922 0.54901961]]

 [[0.72156863 0.61568627 0.57647059]
  [0.72156863 0.64705882 0.60392157]
  [0.74117647 0.65490196 0.62352941]
  ...
  [0.66666667 0.4627451  0.5372549 ]
  [0.68235294 0.48235294 0.54117647]
  [0.67058824 0.50980392 0.56862745]]

 [[0.70588235 0.62745098 0.58823529]
  [0.7254902  0.63921569 0.61568627]
  [0.73333333 0.66666667 0.63529412]
  ...
  [0.68235294 0.47058824 0.56078431]
  [0.68235294 0.49803922 0.55686275]
  [0.67843137 0.50980392 0.56470588]]

 ...

 [[0.75294118 0.62745098 0.59607843]
  [0.76470588 0.65098039 0.63137255]
  [0.77647059 0.68235294 0.6627451 ]
  ...
  [0.69411765 0.61176471 0.61176471]
  [0.70196078 0.61176471 0.60392157]
  [0.69803922 0.59607843 0.6       ]]

 [[0.74509804 0.62352941 0.58039216]
  [0.75686275 0.64705882 0.61960784]
  [0.76470588 0.67058824 0.64705882]
  ...
  [0.69411765 0.60784314 0.61568627]
  [0.69803922 0.60392157 0.61568627]
  [0.69411765 0.59215686 0.59215686]]

 [[0.75294118 0.63137255 0.59607843]
  [0.75686275 0.64313725 0.6       ]
  [0.76862745 0.67843137 0.63137255]
  ...
  [0.69411765 0.60392157 0.60392157]
  [0.69411765 0.60392157 0.59607843]
  [0.70196078 0.58431373 0.58431373]]]"
